Date,Time,Open,High,Low,Close,Volume
2026-03-16,09:30:00,97.63999938964844,98.19999694824219,97.51000213623047,97.93990325927734,2786525
2026-03-16,10:30:00,97.94000244140625,98.00499725341797,97.625,97.91000366210938,2293512
2026-03-16,11:30:00,97.91999816894531,98.02999877929688,97.44999694824219,97.48999786376953,1782550
2026-03-16,12:30:00,97.48500061035156,97.88999938964844,97.44999694824219,97.83000183105469,2678269
2026-03-16,13:30:00,97.83000183105469,98.07499694824219,97.56500244140625,98.06500244140625,2072690
2026-03-16,14:30:00,98.07990264892578,98.31999969482422,97.94000244140625,98.0199966430664,1998195
2026-03-16,15:30:00,98.02999877929688,98.11000061035156,97.84500122070312,98.11000061035156,2768629
2026-03-17,09:30:00,98.73999786376953,98.93000030517578,98.5999984741211,98.66999816894531,2408124
2026-03-17,10:30:00,98.66999816894531,98.96499633789062,98.51000213623047,98.55000305175781,1724091
2026-03-17,11:30:00,98.55000305175781,98.58999633789062,98.23999786376953,98.43499755859375,3138008
2026-03-17,12:30:00,98.44000244140625,98.53500366210938,98.27999877929688,98.45500183105469,2333812
2026-03-17,13:30:00,98.44999694824219,98.6050033569336,98.37000274658203,98.38500213623047,1134841
2026-03-17,14:30:00,98.37000274658203,98.49500274658203,98.34310150146484,98.36499786376953,1931845
2026-03-17,15:30:00,98.36399841308594,98.38999938964844,98.30000305175781,98.37000274658203,2349235
2026-03-18,09:30:00,97.80999755859375,98.01000213623047,97.45999908447266,97.54000091552734,5815560
2026-03-18,10:30:00,97.54000091552734,97.95999908447266,97.41000366210938,97.69999694824219,4594186
2026-03-18,11:30:00,97.69999694824219,97.83000183105469,97.5250015258789,97.77999877929688,3718780
2026-03-18,12:30:00,97.7699966430664,97.80000305175781,97.48999786376953,97.61000061035156,1759030
2026-03-18,13:30:00,97.61000061035156,97.93000030517578,97.54000091552734,97.63999938964844,1685268
2026-03-18,14:30:00,97.63999938964844,97.67500305175781,96.7699966430664,96.81999969482422,3440715
2026-03-18,15:30:00,96.82499694824219,96.9000015258789,96.6050033569336,96.68000030517578,3861977
2026-03-19,09:30:00,94.94000244140625,95.94999694824219,94.80000305175781,95.40499877929688,9016279
2026-03-19,10:30:00,95.41000366210938,96.08999633789062,95.38500213623047,95.625,3112668
2026-03-19,11:30:00,95.62000274658203,95.98999786376953,95.33000183105469,95.69999694824219,4831392
2026-03-19,12:30:00,95.69499969482422,95.80000305175781,95.2699966430664,95.75,4215618
2026-03-19,13:30:00,95.75499725341797,95.87999725341797,95.58999633789062,95.6500015258789,1668778
2026-03-19,14:30:00,95.6449966430664,97.11000061035156,95.55370330810547,96.62999725341797,7051371
2026-03-19,15:30:00,96.63999938964844,96.68000030517578,96.37000274658203,96.54000091552734,4195164
2026-03-20,09:30:00,96.12999725341797,96.12999725341797,94.58999633789062,94.62000274658203,5585221
2026-03-20,10:30:00,94.62000274658203,94.91000366210938,94.25499725341797,94.33000183105469,7774481
2026-03-20,11:30:00,94.33000183105469,94.65979766845703,94.29000091552734,94.30999755859375,4907553
2026-03-20,12:30:00,94.31999969482422,94.33000183105469,93.96499633789062,94.18499755859375,6737944
2026-03-20,13:30:00,94.18499755859375,94.23999786376953,93.4800033569336,93.7300033569336,4104236
2026-03-20,14:30:00,93.72000122070312,93.7750015258789,93.27999877929688,93.34960174560547,6049466
2026-03-20,15:30:00,93.3499984741211,93.69999694824219,93.08000183105469,93.5999984741211,8317297
2026-03-23,09:30:00,95.5250015258789,96.70999908447266,95.23999786376953,96.45500183105469,11025821
2026-03-23,10:30:00,96.44999694824219,97.0199966430664,96.19499969482422,96.4800033569336,6846219
2026-03-23,11:30:00,96.4800033569336,96.54000091552734,95.0,95.01000213623047,6308667
2026-03-23,12:30:00,95.0,95.73999786376953,94.94499969482422,95.69999694824219,5050774
2026-03-23,13:30:00,95.69999694824219,96.20999908447266,95.63999938964844,95.93000030517578,3159915
2026-03-23,14:30:00,95.94000244140625,96.45999908447266,95.91000366210938,95.94999694824219,2946520
2026-03-23,15:30:00,95.94999694824219,96.13999938964844,95.75337219238281,95.83000183105469,3707928
2026-03-24,09:30:00,94.48500061035156,95.18000030517578,94.3499984741211,95.06500244140625,4046162
2026-03-24,10:30:00,95.06999969482422,95.80000305175781,94.97000122070312,95.66000366210938,5221621
2026-03-24,11:30:00,95.66500091552734,95.77999877929688,95.2249984741211,95.62000274658203,2246207
2026-03-24,12:30:00,95.62999725341797,95.68000030517578,94.81999969482422,95.08000183105469,3004942
2026-03-24,13:30:00,95.06999969482422,95.44499969482422,94.9000015258789,95.37000274658203,3133376
2026-03-24,14:30:00,95.37000274658203,95.80999755859375,95.3499984741211,95.5199966430664,1755627
2026-03-24,15:30:00,95.5199966430664,95.53500366210938,95.25,95.26000213623047,2342351
2026-03-25,09:30:00,96.91999816894531,97.08000183105469,96.36000061035156,96.9000015258789,4302620
2026-03-25,10:30:00,96.91000366210938,97.13999938964844,96.1500015258789,96.80000305175781,3835763
2026-03-25,11:30:00,96.80999755859375,96.8499984741211,96.375,96.7300033569336,2609992
2026-03-25,12:30:00,96.73999786376953,96.99500274658203,96.69000244140625,96.95999908447266,2178865
2026-03-25,13:30:00,96.95999908447266,97.1500015258789,96.79000091552734,96.83499908447266,2010250
2026-03-25,14:30:00,96.83999633789062,96.88999938964844,96.47000122070312,96.68499755859375,2173960
2026-03-25,15:30:00,96.68499755859375,96.69999694824219,96.56999969482422,96.68000030517578,1850150
2026-03-26,09:30:00,95.47000122070312,96.08000183105469,95.37000274658203,95.91000366210938,3257644
2026-03-26,10:30:00,95.91999816894531,96.2300033569336,95.50499725341797,95.68000030517578,5684698
2026-03-26,11:30:00,95.66999816894531,95.75,95.20999908447266,95.29000091552734,2680889
2026-03-26,12:30:00,95.30000305175781,95.36000061035156,95.04000091552734,95.125,1880386
2026-03-26,13:30:00,95.125,95.22000122070312,94.83499908447266,94.91999816894531,1410843
2026-03-26,14:30:00,94.91999816894531,95.12999725341797,94.7699966430664,94.81999969482422,1751277
2026-03-26,15:30:00,94.81999969482422,94.8499984741211,94.61499786376953,94.66999816894531,2075519
2026-03-27,09:30:00,94.29000091552734,94.52999877929688,94.02999877929688,94.19999694824219,3358903
2026-03-27,10:30:00,94.19000244140625,94.69000244140625,94.06999969482422,94.55000305175781,3835884
2026-03-27,11:30:00,94.55000305175781,94.83999633789062,94.06999969482422,94.2300033569336,2684722
2026-03-27,12:30:00,94.2249984741211,94.40499877929688,93.8550033569336,93.875,3181541
2026-03-27,13:30:00,93.87000274658203,93.94999694824219,93.67500305175781,93.75,2295968
2026-03-27,14:30:00,93.75,93.91999816894531,93.62000274658203,93.69000244140625,2282160
2026-03-27,15:30:00,93.69999694824219,93.83000183105469,93.51499938964844,93.80999755859375,3539569
2026-03-30,09:30:00,94.72000122070312,94.80500030517578,94.08999633789062,94.19999694824219,3390595
2026-03-30,10:30:00,94.18499755859375,94.75499725341797,94.16000366210938,94.48999786376953,3405016
2026-03-30,11:30:00,94.48999786376953,94.9749984741211,94.44999694824219,94.44999694824219,2224906
2026-03-30,12:30:00,94.43000030517578,94.55999755859375,94.16000366210938,94.16999816894531,914301
2026-03-30,13:30:00,94.16000366210938,94.41999816894531,94.09500122070312,94.12999725341797,1229500
2026-03-30,14:30:00,94.13999938964844,94.25499725341797,93.66999816894531,93.75,1181846
2026-03-30,15:30:00,93.76000213623047,94.0999984741211,93.76000213623047,94.08000183105469,2793639
2026-03-31,09:30:00,95.56999969482422,95.875,95.31500244140625,95.83999633789062,3108336
2026-03-31,10:30:00,95.83999633789062,95.92500305175781,95.08000183105469,95.26000213623047,2626997
2026-03-31,11:30:00,95.26000213623047,95.3949966430664,95.06009674072266,95.2699966430664,2939122
2026-03-31,12:30:00,95.26000213623047,96.91999816894531,95.21499633789062,96.30000305175781,9701641
2026-03-31,13:30:00,96.29000091552734,96.58000183105469,96.21499633789062,96.44000244140625,3243967
2026-03-31,14:30:00,96.43000030517578,96.68000030517578,96.31999969482422,96.62000274658203,2898882
2026-03-31,15:30:00,96.62999725341797,97.15499877929688,96.62999725341797,97.13999938964844,7800028
2026-04-01,09:30:00,98.5199966430664,98.83000183105469,98.26000213623047,98.5999984741211,6981191
2026-04-01,10:30:00,98.5999984741211,98.91000366210938,98.41000366210938,98.66999816894531,4504996
2026-04-01,11:30:00,98.66000366210938,99.17500305175781,98.5999984741211,98.94000244140625,2936054
2026-04-01,12:30:00,98.94000244140625,99.31999969482422,98.91000366210938,99.18000030517578,2159391
2026-04-01,13:30:00,99.16999816894531,99.18590545654297,98.3499984741211,98.37000274658203,1730603
2026-04-01,14:30:00,98.36000061035156,98.63999938964844,98.21499633789062,98.63899993896484,1988371
2026-04-01,15:30:00,98.63999938964844,98.7750015258789,98.5,98.62000274658203,4973840
2026-04-02,09:30:00,96.54000091552734,97.2699966430664,96.36000061035156,97.19000244140625,2596379
2026-04-02,10:30:00,97.18000030517578,98.41999816894531,97.16000366210938,97.80500030517578,4265293
2026-04-02,11:30:00,97.80000305175781,98.06500244140625,97.58000183105469,97.73500061035156,3544327
2026-04-02,12:30:00,97.7300033569336,98.06999969482422,97.66999816894531,97.99500274658203,1295478
2026-04-02,13:30:00,97.99500274658203,98.00029754638672,97.74500274658203,97.8499984741211,611596
2026-04-02,14:30:00,97.86000061035156,98.08999633789062,97.83499908447266,97.9800033569336,866150
2026-04-02,15:30:00,97.97000122070312,98.06999969482422,97.88500213623047,98.05000305175781,2925523
2026-04-06,09:30:00,98.12999725341797,98.5250015258789,98.02999877929688,98.37999725341797,1818981
2026-04-06,10:30:00,98.375,98.48500061035156,98.1050033569336,98.25,1723382
2026-04-06,11:30:00,98.2499008178711,98.5199966430664,98.13999938964844,98.50285339355469,735765
2026-04-06,12:30:00,98.5,98.69999694824219,98.18000030517578,98.47000122070312,2054265
2026-04-06,13:30:00,98.4800033569336,98.7300033569336,98.36000061035156,98.69000244140625,1494908
2026-04-06,14:30:00,98.69000244140625,98.7300033569336,98.46240234375,98.48500061035156,1014214
2026-04-06,15:30:00,98.48500061035156,98.61000061035156,98.44499969482422,98.5,2335113
2026-04-07,09:30:00,97.66999816894531,97.8499984741211,96.97000122070312,97.5,1939917
2026-04-07,10:30:00,97.51000213623047,97.7300033569336,96.79000091552734,97.19499969482422,3106317
2026-04-07,11:30:00,97.19000244140625,97.63999938964844,96.94499969482422,97.4800033569336,4719841
2026-04-07,12:30:00,97.44999694824219,97.62999725341797,97.36000061035156,97.40499877929688,1124094
2026-04-07,13:30:00,97.41000366210938,97.90499877929688,97.41000366210938,97.7699966430664,882414
2026-04-07,14:30:00,97.7750015258789,98.25,97.36000061035156,97.93000030517578,1743910
