Date,Open,High,Low,Close,Volume
2018-06-19,46.23029041440681,46.56515827175958,46.11866897808305,46.472137451171875,16600
2018-06-20,46.92792573315418,47.33627698028774,46.92792573315418,47.048851013183594,190000
2018-06-21,47.22559922361848,47.30001234603559,46.69539286351125,46.76050567626953,428700
2018-06-22,47.05815092877603,47.076755090809016,46.6860747848785,46.96513366699219,181500
2018-06-25,46.723290201433024,46.723290201433024,45.59311291213373,45.997745513916016,2509600
2018-06-26,46.24889144383925,46.30470038402774,45.90471975356445,46.07401657104492,104000
2018-06-27,46.34191207908978,46.50934600859123,45.672176361083984,45.672176361083984,144900
2018-06-28,45.672170921884735,46.31400209133037,45.55124919149792,46.12796401977539,336500
2018-06-29,46.32330588200986,46.36051420879543,45.96983387430966,46.0721549987793,152300
2018-07-02,45.681468301594116,46.360504150390625,45.52333472125489,46.360504150390625,321300
2018-07-03,46.509354377010645,46.509354377010645,45.754971882564995,45.79310989379883,97500
2018-07-05,46.12797318443572,46.50934971012346,45.88612612723106,46.490745544433594,324900
2018-07-06,46.639563471798766,47.268372047855905,46.44422510425774,47.225582122802734,199800
2018-07-09,47.625567847038894,47.625567847038894,47.11396578473176,47.49534225463867,118100
2018-07-10,47.63485926943292,47.63485926943292,47.318595654715914,47.475799560546875,1153200
2018-07-11,47.160485416460396,47.65348343077291,47.11397677238259,47.41163635253906,227500
2018-07-12,47.718591772415316,48.15578079223633,47.569761996277784,48.15578079223633,361400
2018-07-13,48.165069184025036,48.183673344986985,47.85717972331416,48.08135223388672,80100
2018-07-16,48.16508019661545,48.16508019661545,47.85812034151143,47.941837310791016,200700
2018-07-17,47.26280117275188,48.072062842242616,47.179084203605825,47.95113754272461,172600
2018-07-18,47.9883339341702,47.99763424025854,47.6534661408971,47.81159973144531,147800
2018-07-19,47.839514125974645,47.87672245481126,47.445115066098516,47.476741790771484,258400
2018-07-20,47.48603360235287,47.61254047840951,47.29069523348385,47.318599700927734,158400
2018-07-23,47.3744284952735,47.532558596407796,47.113977247107776,47.51395797729492,94800
2018-07-24,48.472031432825155,48.472031432825155,47.588353322998735,47.84880447387695,211200
2018-07-25,47.932534578616846,48.25345022644841,47.79300865879835,48.192989349365234,604300
2018-07-26,46.27679404819683,46.52794491406312,46.10936013761929,46.37539291381836,833400
2018-07-27,46.295402743778375,46.35121523556336,45.24243119442894,45.49544143676758,1111200
2018-07-30,45.59776317477144,45.59776317477144,44.527117123096104,44.779197692871094,251300
2018-07-31,44.9931415534902,45.365217750986616,44.77919898186331,45.07685852050781,1211400
2018-08-01,45.1698707896299,45.373579790151894,44.75965666441702,44.890811920166016,1250400
2018-08-02,44.73267969182924,45.262885840552656,44.555945491715015,45.188472747802734,190700
2018-08-03,44.73268845761343,45.5140456006959,44.73268845761343,45.49544143676758,117200
2018-08-06,45.495443558308615,45.960537033060646,45.411726590917986,45.951236724853516,110200
2018-08-07,46.211699505552026,46.322391297677726,45.96984885103357,46.007057189941406,128800
