Date,Time,Open,High,Low,Close,Volume
2026-02-28,05:00:00,65667.609375,65716.5390625,65504.71484375,65529.15625,0
2026-02-28,06:00:00,65570.578125,65585.109375,63106.07421875,63106.07421875,2928791552
2026-02-28,07:00:00,63245.12890625,64262.75390625,63245.12890625,63853.66796875,2723946496
2026-02-28,08:00:00,63841.03515625,63841.03515625,63426.86328125,63426.86328125,0
2026-02-28,09:00:00,63463.44140625,63918.9609375,63392.8203125,63688.921875,635158528
2026-02-28,10:00:00,63627.47265625,64012.69921875,63501.015625,64001.16015625,0
2026-02-28,11:00:00,63995.890625,64296.6484375,63833.8828125,63836.734375,0
2026-02-28,12:00:00,63844.67578125,64076.26171875,63844.67578125,64032.43359375,0
2026-02-28,13:00:00,64012.40625,64996.7265625,63929.5078125,64996.7265625,0
2026-02-28,14:00:00,65164.80078125,65345.70703125,64378.50390625,64490.59765625,1171726336
2026-02-28,15:00:00,64449.14453125,64999.91015625,64330.0078125,64862.44140625,0
2026-02-28,16:00:00,64847.68359375,65174.91015625,64686.76171875,65147.98046875,0
2026-02-28,17:00:00,65108.390625,65421.79296875,64900.86328125,65421.79296875,0
2026-02-28,18:00:00,65430.328125,66093.296875,65205.1484375,65889.9765625,0
2026-02-28,19:00:00,65905.859375,66638.265625,65667.5234375,66335.4375,1341923328
2026-02-28,20:00:00,66390.0546875,67126.859375,66230.0546875,66903.65625,566038528
2026-02-28,21:00:00,66959.65625,66959.65625,66442.9296875,66758.203125,791711744
2026-02-28,22:00:00,66723.3671875,67606.5546875,66692.09375,67276.6796875,843771904
2026-02-28,23:00:00,67116.9921875,67196.2109375,66773.25,66967.6484375,438472704
2026-03-01,00:00:00,66997.25,67039.0546875,66663.75,66821.7734375,0
2026-03-01,01:00:00,66680.6640625,67577.9375,66115.8828125,67271.4453125,2070257664
2026-03-01,02:00:00,67334.71875,68143.15625,67334.71875,67667.5390625,2856984576
2026-03-01,03:00:00,67647.1015625,67805.3046875,67435.140625,67487.265625,0
2026-03-01,04:00:00,67574.7109375,67592.6796875,67103.2421875,67314.8828125,1510752256
2026-03-01,05:00:00,67341.25,67547.921875,67239.46875,67322.9296875,886345728
