Date,Time,Open,High,Low,Close,Volume
2026-02-18,09:30:00,496.7799987792969,499.3399963378906,494.6499938964844,498.5,1761045
2026-02-18,10:30:00,498.57000732421875,499.19000244140625,498.260009765625,498.4800109863281,404033
2026-02-18,11:30:00,498.5,499.20001220703125,498.1400146484375,498.7799987792969,334031
2026-02-18,12:30:00,498.7799987792969,499.0,497.82000732421875,498.1000061035156,259118
2026-02-18,13:30:00,498.1199951171875,498.3500061035156,496.6000061035156,497.1400146484375,424430
2026-02-18,14:30:00,497.20001220703125,497.2699890136719,495.7049865722656,495.8299865722656,535104
2026-02-18,15:30:00,495.82000732421875,497.6199951171875,495.7799987792969,496.9800109863281,475609
2026-02-19,09:30:00,495.55499267578125,496.0299987792969,493.8399963378906,495.04998779296875,1585905
2026-02-19,10:30:00,495.05999755859375,496.489990234375,494.3699951171875,494.4200134277344,550093
2026-02-19,11:30:00,494.4700012207031,495.2130126953125,493.3699951171875,494.510009765625,539228
2026-02-19,12:30:00,494.4700012207031,494.6698913574219,492.4100036621094,492.8450012207031,485698
2026-02-19,13:30:00,492.80999755859375,494.3399963378906,492.6499938964844,493.80999755859375,363963
2026-02-19,14:30:00,493.7799987792969,494.0799865722656,492.7200012207031,493.70001220703125,506630
2026-02-19,15:30:00,493.7300109863281,494.44000244140625,493.6400146484375,494.3800048828125,465952
2026-02-20,09:30:00,492.5400085449219,497.0,491.3900146484375,495.0299987792969,2004358
2026-02-20,10:30:00,495.0199890136719,495.4100036621094,493.6199951171875,493.6199951171875,684311
2026-02-20,11:30:00,493.5299987792969,495.29998779296875,492.0299987792969,492.5,719004
2026-02-20,12:30:00,492.45001220703125,494.3999938964844,492.3800048828125,493.489990234375,799254
2026-02-20,13:30:00,493.5299987792969,496.1099853515625,493.0799865722656,495.360107421875,883382
2026-02-20,14:30:00,495.3900146484375,496.0,494.8299865722656,495.6400146484375,431641
2026-02-20,15:30:00,495.6499938964844,496.17999267578125,495.4200134277344,496.0899963378906,443393
2026-02-23,09:30:00,494.5,496.989990234375,489.0799865722656,489.5799865722656,1955470
2026-02-23,10:30:00,489.6000061035156,489.95001220703125,487.6600036621094,489.20001220703125,1257119
2026-02-23,11:30:00,489.1700134277344,489.4750061035156,488.0400085449219,488.0950012207031,670070
2026-02-23,12:30:00,488.05499267578125,489.8699951171875,487.5299987792969,489.8550109863281,645468
2026-02-23,13:30:00,489.8699951171875,490.0199890136719,487.6099853515625,487.6499938964844,1009260
2026-02-23,14:30:00,487.67999267578125,488.2699890136719,487.4100036621094,487.8900146484375,911006
2026-02-23,15:30:00,487.8999938964844,488.3900146484375,487.1499938964844,488.0,1421910
2026-02-24,09:30:00,488.3900146484375,492.5299987792969,487.45001220703125,492.3500061035156,2449235
2026-02-24,10:30:00,492.3299865722656,492.42999267578125,491.3699951171875,491.5799865722656,611769
2026-02-24,11:30:00,491.55999755859375,492.29998779296875,490.7099914550781,492.1000061035156,448481
2026-02-24,12:30:00,492.0950012207031,492.6050109863281,491.75,492.0199890136719,205884
2026-02-24,13:30:00,492.0299987792969,492.8500061035156,491.6449890136719,491.8349914550781,327303
2026-02-24,14:30:00,491.8399963378906,492.3299865722656,491.3299865722656,491.3900146484375,299228
2026-02-24,15:30:00,491.3900146484375,492.3599853515625,491.3900146484375,491.7799987792969,592815
2026-02-25,09:30:00,493.6300048828125,494.29998779296875,492.1199951171875,492.4800109863281,1876643
2026-02-25,10:30:00,492.4100036621094,493.7799987792969,491.8999938964844,493.5899963378906,537775
2026-02-25,11:30:00,493.54998779296875,494.3500061035156,493.3999938964844,493.94500732421875,430806
2026-02-25,12:30:00,493.9800109863281,494.9100036621094,493.8900146484375,494.5,309049
2026-02-25,13:30:00,494.54998779296875,494.6700134277344,494.15350341796875,494.2799987792969,226632
2026-02-25,14:30:00,494.30999755859375,494.94000244140625,494.30999755859375,494.5899963378906,230065
2026-02-25,15:30:00,494.5899963378906,495.1300048828125,494.510009765625,494.7950134277344,686948
2026-02-26,09:30:00,497.0,498.2099914550781,492.260009765625,492.75,2248728
2026-02-26,10:30:00,492.67999267578125,495.6499938964844,492.44000244140625,494.9949951171875,1046108
2026-02-26,11:30:00,494.9599914550781,495.1199951171875,492.739990234375,492.9100036621094,544381
2026-02-26,12:30:00,492.9200134277344,493.3500061035156,492.23699951171875,493.1300048828125,586135
2026-02-26,13:30:00,493.0899963378906,495.32000732421875,493.0,494.70001220703125,543436
