Date,Time,Open,High,Low,Close,Volume
2026-04-05,21:00:00,2068.282958984375,2068.282958984375,2056.943115234375,2060.644287109375,0
2026-04-05,22:00:00,2059.343994140625,2085.42822265625,2050.3388671875,2085.42822265625,412319744
2026-04-05,23:00:00,2084.735595703125,2120.197265625,2082.469482421875,2108.935791015625,1178936320
2026-04-06,00:00:00,2108.78466796875,2128.188232421875,2108.78466796875,2121.352294921875,1145029632
2026-04-06,01:00:00,2121.19189453125,2123.031005859375,2112.477294921875,2115.237548828125,480922624
2026-04-06,02:00:00,2114.2294921875,2138.96044921875,2114.2294921875,2133.113525390625,769198080
2026-04-06,03:00:00,2132.951171875,2135.754150390625,2126.49365234375,2127.347900390625,423202816
2026-04-06,04:00:00,2127.865478515625,2133.042236328125,2124.92626953125,2130.078857421875,369502208
2026-04-06,05:00:00,2130.212890625,2132.1923828125,2128.188232421875,2130.30859375,77728768
2026-04-06,06:00:00,2130.528076171875,2137.52783203125,2120.485595703125,2126.919921875,46282752
2026-04-06,07:00:00,2126.69921875,2138.158447265625,2122.70703125,2134.205810546875,328267776
2026-04-06,08:00:00,2134.17041015625,2143.504150390625,2133.94482421875,2138.45751953125,345988096
2026-04-06,09:00:00,2137.998046875,2167.12060546875,2137.998046875,2151.405029296875,1566028800
2026-04-06,10:00:00,2150.636962890625,2156.443115234375,2150.403564453125,2152.04345703125,317365248
2026-04-06,11:00:00,2152.85986328125,2153.219482421875,2147.923583984375,2150.654052734375,310884352
2026-04-06,12:00:00,2151.124755859375,2153.398193359375,2143.99169921875,2143.99169921875,0
2026-04-06,13:00:00,2142.94677734375,2147.7958984375,2139.0859375,2143.6328125,497654784
2026-04-06,14:00:00,2144.143310546875,2162.4052734375,2138.559326171875,2158.529541015625,1286632448
2026-04-06,15:00:00,2157.078125,2167.858642578125,2156.663330078125,2163.984130859375,130910208
2026-04-06,16:00:00,2164.294921875,2165.77392578125,2143.33349609375,2143.33349609375,379168768
2026-04-06,17:00:00,2141.249755859375,2141.249755859375,2124.353271484375,2135.0693359375,866707456
2026-04-06,18:00:00,2134.876708984375,2147.47900390625,2132.412841796875,2144.748046875,231862272
2026-04-06,19:00:00,2144.86376953125,2144.86376953125,2136.726806640625,2144.7587890625,4251648
2026-04-06,20:00:00,2144.211669921875,2152.958984375,2140.23193359375,2149.94384765625,250632192
2026-04-06,21:00:00,2149.075927734375,2149.075927734375,2138.335205078125,2139.9072265625,0
2026-04-06,22:00:00,2139.72119140625,2140.1396484375,2111.744384765625,2111.744384765625,0
2026-04-06,23:00:00,2106.254638671875,2108.99560546875,2089.66650390625,2107.784912109375,0
2026-04-07,00:00:00,2107.446533203125,2118.083740234375,2107.0146484375,2113.569580078125,0
2026-04-07,01:00:00,2112.62255859375,2117.2578125,2098.490478515625,2099.81396484375,0
2026-04-07,02:00:00,2099.692626953125,2110.049560546875,2094.010009765625,2105.752197265625,0
2026-04-07,03:00:00,2106.193115234375,2109.030029296875,2104.81982421875,2107.921630859375,0
2026-04-07,04:00:00,2107.880859375,2118.062255859375,2103.681884765625,2115.56103515625,0
2026-04-07,05:00:00,2114.044677734375,2114.044677734375,2103.874755859375,2104.580078125,33282048
2026-04-07,06:00:00,2104.989990234375,2104.989990234375,2096.685546875,2103.48779296875,0
2026-04-07,07:00:00,2103.673095703125,2105.187255859375,2099.05712890625,2103.8037109375,0
2026-04-07,08:00:00,2103.7890625,2115.214111328125,2103.7890625,2115.214111328125,0
2026-04-07,09:00:00,2114.776611328125,2130.860595703125,2114.580810546875,2127.593017578125,0
2026-04-07,10:00:00,2127.748779296875,2130.00830078125,2087.28662109375,2088.40234375,444383232
2026-04-07,11:00:00,2088.975830078125,2093.039794921875,2082.858154296875,2089.764892578125,375572480
